N381UA	699
N38257	380
N38268	331
N382AA	131
N382AE	124
N382DA	347
N382DL	32
N382SW	1184
N382UA	665
N383AA	121
N383AE	282
N383DN	334
N383SW	1208
N383UA	635
N383US	192
N38403	362
N38417	100
N38424	43
N384AA	123
N384AE	401
N384DA	403
N384SW	1150
N384US	165
N385AA	123
N385DN	381
N385SW	1122
N385UA	605
N385US	129
N386AA	129
N386AE	223
N386DA	321
N386SW	1037
N386UA	712
N38727	280
N387AA	129
N387AE	190
N387DA	371
N387SW	1137
N387UA	39
N387US	118
N388AA	153
N388AE	219
N388DA	330
N388SW	1167
N388UA	56
N389AA	100
N389AE	158
N389DA	341
N389SW	1190
N389UA	18
N389US	167
N390AA	144
N390AE	189
N390CA	1125
N390DA	338
N390SW	1165
N390UA	33
N390US	92
N391AA	112
N391AE	267
N391CA	1008
N391DA	363
N391SW	1185
N391UA	22
N391US	172
N39297	306
N392AA	134
N392AE	184
N392DA	355
N392SW	1152
N392UA	28
N392US	146
N39343	363
N393AA	124
N393AE	239
N393DA	342
N393SW	1224
N393UA	2
N393US	197
N39415	96
N39416	80
N39418	79
N39423	56
N394AA	125
N394AE	329
N394DA	355
N394DL	33
N394SW	1220
N394UA	4
N394US	213
N395AA	124
N395DN	396
N395SW	1140
N395UA	11
N395US	176
N396AA	135
N396AE	237
N396DA	428
N396SW	1182
N396UA	9
N396US	205
N39726	293
N39728	254
N397AA	122
N397AE	259
N397DA	402
N397SW	1214
N397UA	12
N397US	171
N398AA	130
N398AM	211
N398CA	1058
N398DA	403
N398SW	1207
N398UA	672
N399AA	140
N399DA	438
N399UA	707
N399WN	1186
N3AAAA	439
N3ABAA	427
N3ACAA	428
N3ADAA	411
N3AEAA	391
N3AFAA	442
N3AGAA	402
N3AHAA	435
N3AJAA	449
N3AKAA	429
N3ALAA	431
N3AMAA	399
N3ANAA	511
N3APAA	469
N3ARAA	400
N3ASAA	460
N3ATAA	477
N3AUAA	417
N3AVAA	441
N3AWAA	461
N3AXAA	470
N3AYAA	472
N3BAAA	425
N3BBAA	418
N3BCAA	423
N3BDAA	416
N3BEAA	364
N3BFAA	416
N3BGAA	444
N3BHAA	396
N3BJAA	430
N3BKAA	421
N3BLAA	377
N3BMAA	462
N3BNAA	383
N3BPAA	375
N3BRAA	419
N3BSAA	398
N3BTAA	406
N3BUAA	417
N3BVAA	432
N3BWAA	427
N3BXAA	430
N3BYAA	431
N3CAAA	395
N3CBAA	439
N3CCAA	430
N3CDAA	425
N3CEAA	450
N3CFAA	487
N3CGAA	394
N3CHAA	446
N3CJAA	407
N3CKAA	401
N3CLAA	383
N3CMAA	435
N3CNAA	383
N3CPAA	375
N3CRAA	469
N3CSAA	449
N3CTAA	389
N3CUAA	410
N3CVAA	445
N3CWAA	410
N3CXAA	395
N3CYAA	407
N3DAAA	441
N3DBAA	412
N3DCAA	424
N3DDAA	401
N3DEAA	437
N3DFAA	427
N3DGAA	399
N3DHAA	376
N3DJAA	424
N3DKAA	408
N3DLAA	443
N400	415
N400AA	463
N400BR	320
N400MJ	143
N400WN	418
N401	393
N401AA	496
N401EA	1159
N401MJ	205
N401TZ	126
N401UA	436
N401WN	345
N402	406
N402AA	399
N402BR	1
N402TZ	158
N402UA	446
N402WN	440
N403	455
N403AA	458
N403CA	714
N403SW	907
N403TZ	126
N403UA	490
N403WN	436
N404	413
N404AA	379
N404UA	525
N404US	724
N404WN	444
N405	426
N405AA	443
N405SW	770
N405UA	446
N405US	768
N405WN	381
N406	377
N406AA	430
N406SW	771
N406UA	413
N406US	802
N406WN	393
N407	432
N407AA	444
N407SW	769
N407UA	422
N407WN	415
N408	465
N408AA	440
N408CA	703
N408SW	685
N408UA	416
N408WN	370
N409	438
N409AA	455
N409CA	660
N409SW	741
N409UA	434
N409US	805
N409WN	422
N410	395
N410AA	472
N410SW	646
N410UA	491
N410WN	371
N411	452
N41104	458
N41135	193
N41140	182
N411AA	471
N411SW	635
N411UA	466
N411WN	366
N412	385
N412AA	474
N412SW	824
N412UA	484
N412WN	379
N413	401
N413AA	462
N413SW	781
N413UA	466
N413WN	386
N414	435
N414AA	461
N414UA	625
N414WN	416
N415	438
N415AA	472
N415UA	509
N415WN	382
N416	432
N416AA	450
N416CA	531
N416SW	699
N416UA	491
N416WN	426
N417	404
N417AA	453
N417SW	984
N417UA	547
N417US	780
N417WN	355
N418	451
N418AA	439
N418SW	648
N418UA	551
N418US	734
N418WN	422
N419	416
N419AA	492
N419UA	575
N419US	795
N419WN	376
N420	405
N420AA	424
N420CA	733
N420UA	503
N420US	775
N420WN	418
N421	467
N421AA	474
N421LV	408
N421UA	588
N421US	830
N422	389
N422AA	468
N422UA	538
N422US	780
N422WN	424
N423	374
N423AA	451
N423SW	655
N423UA	536
N423US	771
N423WN	404
N424	415
N424AA	427
N424UA	588
N424US	757
N424WN	416
N425	385
N425AA	485
N425LV	443
N425UA	501
N425US	769
N426	440
N426AA	443
N426SW	651
N426UA	542
N426US	745
N426WN	376
N427	413
N427AA	428
N427CA	780
N427SW	695
N427UA	513
N427US	840
N427WN	415
N428	418
N428AA	460
N428UA	573
N428WN	431
N429	382
N429AA	414
N429SW	580
N429UA	515
N429WN	364
N430	411
N430AA	447
N430CA	758
N430SW	652
N430UA	533
N430US	784
N430WN	376
N431	398
N431AA	526
N431CA	80
N431SW	675
N431UA	511
N431WN	370
N432	403
N432AA	519
N432SW	655
N432UA	524
N432US	699
N432WN	382
N433	429
N433AA	436
N433LV	393
N433SW	637
N433UA	520
N433US	806
N434	388
N434AA	441
N434UA	524
N434US	808
N434WN	382
N434YV	634
N435	369
N435AA	471
N435BR	2
N435CA	771
N435SW	618
N435UA	567
N435US	809
N435WN	413
N436	433
N436AA	407
N436CA	786
N436UA	507
N436US	70
N436WN	445
N436YV	638
N437	387
N437AA	428
N437SW	690
N437UA	509
N437US	75
N437WN	418
N437YV	921
N438	360
N438AA	436
N438SW	640
N438UA	638
N438US	767
N438WN	365
N439	407
N439AA	460
N439SW	677
N439UA	595
N439US	828
N439WN	391
N440	374
N440AA	467
N440LV	383
N440SW	594
N440UA	618
N440US	786
N441	402
N441AA	486
N441SW	663
N441UA	635
N441US	807
N441WN	384
N442	383
N442AA	496
N442CA	788
N442SW	675
N442UA	642
N442US	757
N442WN	415
N443	399
N443AA	448
N443CA	713
N443SW	685
N443UA	493
N443US	805
N443WN	403
N444	427
N444AA	454
N444UA	670
N444US	869
N444WN	335
N444YV	534
N445	360
N445AA	474
N445SW	626
N445UA	733
N445US	860
N445WN	383
N445YV	661
N446	384
N446AA	469
N446CA	726
N446SW	558
N446UA	658
N446US	167
N446WN	348
N446YV	649
N447	384
N447AA	491
N447CA	730
N447SW	624
N447UA	698
N447US	132
N447WN	373
N447YV	579
N448	358
N448AA	440
N448SW	625
N448UA	635
N448US	137
N448WN	403
N448YV	679
N449	420
N449AA	490
N449SW	641
N449UA	561
N449US	787
N449WN	397
N449YV	902
N450	357
N450AA	488
N450UW	569
N450WN	412
N451	430
N451AA	475
N451CA	670
N451UA	623
N451UW	582
N451WN	383
N452	398
N452AA	531
N452SW	679
N452UA	651
N452UW	514
N452WN	367
N453	371
N453AA	417
N453SW	648
N453UA	653
N453UW	524
N453WN	375
N454	454
N454AA	532
N454SW	620
N454UA	544
N454UW	605
N454WN	409
N454YV	678
N455	349
N455AA	518
N455CA	670
N455SW	666
N455UA	547
N455UW	533
N455WN	366
N455YV	600
N456	423
N456AA	422
N456UA	513
N456UW	541
N456WN	406
N456YV	677
N457	363
N457AA	461
N457CA	247
N457SW	613
N457UA	630
N457UW	565
N457WN	350
N458	379
N458AA	444
N458CA	223
N458UA	631
N458UW	625
N458WN	410
N459	370
N459AA	490
N459SW	644
N459UA	669
N459UW	600
N459WN	347
N460	388
N460AA	467
N460SW	646
N460UA	691
N460UW	572
N460WN	399
N461	367
N461AA	443
N461SW	595
N461UA	524
N461WN	370
N462	432
N462AA	461
N462UA	547
N462WN	411
N463	382
N463AA	448
N463SW	643
N463UA	535
N463WN	363
N464	438
N464AA	437
N464SW	631
N464UA	530
N464WN	394
N465	390
N465AA	536
N465SW	661
N465UA	673
N465WN	384
N466	418
N46625	400
N466AA	475
N466CA	197
N466SW	693
N466UA	482
N466WN	353
N467	411
N467AA	469
N467CA	248
N467UA	617
N467WN	354
N468	372
N468AA	502
N468CA	687
N468UA	499
N468WN	415
N469	440
N469AA	507
N469UA	681
N469WN	398
N470	410
N470AA	446
N470CA	238
N470UA	640
N470WN	356
N471	146
N471AA	474
N471CA	704
N471UA	541
N472	412
N47202	936
N47239	391
N472AA	496
N472CA	829
N472UA	524
N472WN	443
N473	397
N47332	390
N473AA	447
N473CA	289
N473UA	549
N473WN	395
N474	361
N47414	99
N474AA	467
N474UA	616
N474WN	399
N475	408
N475AA	456
N475HA	312
N475UA	646
N475WN	388
N476	380
N476AA	459
N476HA	375
N476UA	669
N476WN	421
N477	433
N477AA	523
N477CA	556
N477HA	340
N477UA	671
N477WN	411
N478	371
N478AA	446
N478CA	238
N478HA	317
N478UA	651
N478WN	418
N479	383
N479AA	479
N479CA	773
N479HA	329
N479UA	651
N479WN	420
N480	414
N480AA	437
N480HA	338
N480UA	596
N480WN	357
N481	396
N48127	248
N481AA	465
N481HA	336
N481UA	688
N481WN	360
N482	343
N482AA	483
N482BR	2
N482UA	647
N482WN	443
N483	385
N483AA	465
N483BR	1
N483CA	310
N483HA	67
N483UA	694
N483WN	394
N484	407
N484AA	466
N484CA	284
N484HA	381
N484UA	663
N484WN	397
N485	379
N485AA	497
N485HA	338
N485UA	671
N485WN	372
N486	373
N486AA	493
N486CA	298
N486HA	336
N486UA	680
N486WN	360
N487	412
N487AA	477
N487CA	640
N487HA	331
N487UA	695
N487WN	398
N488	370
N488AA	501
N488CA	281
N488UA	616
N488WN	408
N489	451
N48901	601
N489AA	471
N489BR	2
N489CA	285
N489HA	62
N489UA	619
N489WN	372
N490	400
N490AA	430
N490BR	1
N490HA	19
N490UA	568
N490WN	366
N491	409
N491AA	462
N491CA	316
N491UA	622
N491WN	409
N492	374
N492AA	490
N492CA	213
N492SW	207
N492UA	643
N492WN	376
N493	416
N493AA	475
N493UA	690
N493WN	368
N494	406
N494AA	451
N494CA	908
N494UA	672
N494WN	396
N495	420
N495AA	435
N495CA	863
N495UA	694
N495WN	400
N496	407
N496AA	460
N496CA	904
N496UA	703
N496WN	434
N497	434
N497AA	438
N497UA	606
N497WN	359
N498	375
N498AA	463
N498CA	872
N498UA	623
N498WN	354
N499	425
N499AA	477
N499WN	354
N4TEAA	156
N4TGAA	40
N4TKAA	114
N4TLAA	151
N4TUAA	135
N4TWAA	149
N4TXAA	79
N4TYAA	105
N4UAAA	107
N4UBAA	518
N4UCAA	524
N4UDAA	164
N4UEAA	158
N4UFAA	174
N4UGAA	148
N4UJAA	42
N4UKAA	51
N4WAAA	471
N4WBAA	498
N4WDAA	497
N4WEAA	56
N4WFAA	55
N4WGAA	40
N4WHAA	73
N4WJAA	488
N4WKAA	488
N4WLAA	438
N4WMAA	489
N4WNAA	502
N4WPAA	451
N4WRAA	508
N4WSAA	439
N4WTAA	488
N4WUAA	517
N4WVAA	474
N4WWAA	514
N4WXAA	476
N4WYAA	440
N4XAAA	544
N4XBAA	514
N4XCAA	488
N4XDAA	462
N4XEAA	494
N4XFAA	488
N4XGAA	447
N4XHAA	475
N4XJAA	473
N4XKAA	490
N4XLAA	486
N4XMAA	539
N4XNAA	516
N4XPAA	501
N4XRAA	508
N4XSAA	499
N4XTAA	432
N4XUAA	434
N4XVAA	504
N4XWAA	486
N4XXAA	424
N4XYAA	449
N4YAAA	490
N4YBAA	448
N4YCAA	470
N4YDAA	471
N4YEAA	495
N4YFAA	485
N4YGAA	478
N4YHAA	460
N4YJAA	495
N4YKAA	471
N4YLAA	493
N4YMAA	451
N4YNAA	487
N4YPAA	490
N4YRAA	473
N4YSAA	485
N4YTAA	437
N4YUAA	468
N500AE	890
N500MQ	87
N501	484
N501AA	453
N501BG	1103
N501MJ	772
N501MQ	60
N501SW	445
N501UA	473
N501US	788
N501UW	489
N502	538
N502AA	427
N502AE	1059
N502MJ	845
N502MQ	58
N502SW	548
N502UA	197
N502US	744
N502UW	403
N503	491
N503AA	499
N503AE	1001
N503JB	714
N503MJ	812
N503MQ	89
N503SW	493
N503UA	476
N503US	785
N503UW	444
N504	532
N504AA	549
N504AE	1002
N504AU	875
N504JB	664
N504MJ	881
N504MQ	52
N504SW	472
N504UA	491
N504US	791
N505	522
N505AA	431
N505AE	1090
N505AU	846
N505JB	707
N505MJ	843
N505MQ	63
N505SW	507
N505UA	194
N505US	766
N506	525
N506AA	520
N506AE	1041
N506AS	68
N506AU	921
N506CA	951
N506JB	681
N506MJ	850
N506MQ	66
N506SW	483
N506UA	505
N506US	721
N507	541
N507AA	483
N507AE	996
N507CA	964
N507JB	333
N507MJ	807
N507MQ	71
N507SW	454
N507UA	495
N507US	734
N508	493
N508AA	495
N508AE	997
N508AS	35
N508JB	298
N508MJ	831
N508MQ	65
N508SW	410
N508UA	170
N508US	711
N509	519
N509AA	430
N509AE	1073
N509JB	682
N509MJ	854
N509MQ	81
N509SW	489
N509UA	529
N509US	720
N510	507
N510AA	470
N510AE	1057
N510CA	753
N510JB	668
N510MJ	813
N510MQ	92
N510SW	479
N510UA	224
N511	530
N511AA	478
N511AE	1036
N511AU	777
N511MJ	830
N511MQ	66
N511SW	564
N511UA	441
N511US	721
N512	499
N512AA	488
N512AE	1022
N512AS	29
N512AU	867
N512MJ	836
N512MQ	82
N512SW	545
N512UA	189
N512US	740
N513	421
N513AA	508
N513AE	995
N513AS	30
N513AT	13
N513MJ	820
N513MQ	66
N513SW	452
N513UA	512
N513US	292
N514	557
N514AA	451
N514AE	932
N514AS	26
N514AT	100
N514AU	755
N514BR	1
N514CA	767
N514MJ	875
N514MQ	75
N514SW	498
N514UA	475
N514US	273
N515	552
N515AA	491
N515AE	1074
N515AT	16
N515AU	730
N515MJ	897
N515MQ	74
N515SW	459
N515UA	540
N515US	736
N516AA	434
N516AE	1035
N516AS	12
N516AU	867
N516JB	649
N516LR	687
N516MQ	71
N516UA	468
N516US	759
N517AA	450
N517AE	1044
N517AT	70
N517AU	881
N517JB	734
N517MQ	85
N517UA	203
N517US	723
N518AA	484
N518AE	1031
N518AT	102
N518AU	856
N518CA	744
N518LR	673
N518MQ	65
N518UA	213
N518US	761
N519	504
N519AA	488
N519AE	1054
N519AT	63
N519AU	136
N519JB	661
N519LR	684
N519MQ	70
N519SW	457
N519UA	458
N519US	700
N520	500
N520AA	458
N520AT	84
N520AU	126
N520BR	1
N520DC	1000
N520JB	693
N520MQ	62
N520SW	492
N520UA	512
N520US	762
N521	483
N521AA	449
N521AE	974
N521AU	128
N521JB	698
N521LR	476
N521MQ	68
N521SW	484
N521UA	483
N521US	830
N522	548
N522AA	472
N522AE	960
N522AT	86
N522AU	611
N522JB	451
N522LR	425
N522MQ	67
N522SW	443
N522UA	488
N522US	571
N523	553
N523AA	494
N523AE	977
N523AT	20
N523CA	651
N523JB	700
N523MQ	62
N523SW	413
N523UA	545
N523US	806
N524	497
N524AA	478
N524AE	951
N524AT	11
N524JB	678
N524MQ	49
N524SW	380
N524UA	458
N525	456
N525AA	474
N525AT	19
N525AU	637
N525SW	425
N525UA	166
N525US	453
N526	557
N52616	357
N526AA	503
N526AT	9
N526AU	789
N526CA	633
N526JB	335
N526SW	392
N526UA	489
N526US	736
N527	520
N527AA	439
N527AT	13
N527AU	820
N527JB	338
N527SW	449
N527UA	484
N527US	624
N528	493
N528AA	451
N528AT	22
N528AU	60
N528CA	659
N528JB	592
N528SW	429
N528UA	441
N528US	681
N529AA	531
N529AU	823
N529JB	607
N529UA	490
N529US	754
N530AA	458
N530AS	23
N530AU	843
N530UA	495
N530US	789
N531AA	516
N531AU	808
N531JB	294
N531UA	495
N531US	717
N532AA	462
N532AS	113
N532AU	864
N532UA	205
N532US	760
N533AA	453
N533AS	93
N533AU	790
N533CA	253
N533JB	440
N533UA	462
N533US	724
N534AA	468
N534JB	668
N534UA	523
N534US	751
N535AA	459
N535JB	639
N535UA	468
N535US	391
N536AA	465
N536JB	693
N536UA	552
N536US	316
N537AA	497
N537JB	564
N537UA	511
N537US	459
N538AA	509
N538CA	216
N538UA	485
N538US	368
N539AA	439
N539UA	545
N539US	271
N540AA	515
N540UA	468
N540US	179
N541AA	491
N541UA	491
N541US	494
N54241	379
N542AA	449
N542BR	1
N542JB	489
N542UA	466
N542US	221
N543AA	472
N543JB	590
N543UA	440
N543US	458
N544AA	459
N544JB	467
N544UA	447
N544US	208
N545AA	451
N545UA	415
N545US	257
N546AA	480
N546AS	577
N546JB	663
N546UA	431
N546US	68
N54711	232
N547AA	476
N547JB	622
N547UA	402
N547US	162
N548AA	481
N548AS	470
N548CA	240
N548JB	588
N548UA	365
N548US	371
N549AA	507
N549AS	594
N549AX	5
N549CA	188
N549UA	379
N549US	355
N550AA	448
N550JB	611
N550NW	520
N550TZ	45
N550UA	375
N550WN	337
N551	26
N551AA	477
N551AS	365
N551NW	731
N551TZ	23
N551UA	376
N551WN	284
N552AA	480
N552AS	382
N552JB	698
N552NW	695
N552TZ	56
N552UA	357
N553AA	460
N553AS	338
N553JB	600
N553NW	743
N553TZ	45
N553UA	519
N554AA	549
N554CA	176
N554JB	658
N554NW	655
N554TZ	57
N554UA	177
N555AA	471
N555NW	646
N555TZ	49
N555UA	189
N556AA	526
N556AS	531
N556JB	626
N556NW	578
N556TZ	20
N556UA	496
N557AA	466
N557AS	265
N557NW	784
N557TZ	63
N557UA	178
N558AA	530
N558AS	284
N558AU	120
N558JB	637
N558TZ	54
N558UA	488
N559AA	426
N559AS	151
N559JB	634
N559TZ	33
N559UA	491
N560AA	442
N560AS	159
N560AU	167
N560SW	1042
N560TZ	47
N560UA	162
N561AA	420
N561JB	623
N561SW	953
N561TZ	55
N561UA	451
N562AA	432
N562AS	173
N562JB	642
N562SW	1093
N562UA	517
N563AA	445
N563AS	181
N563JB	627
N563SW	811
N563UA	463
N563US	166
N564AA	399
N564AS	230
N564JB	664
N564SW	1006
N564UA	504
N565AA	418
N565AS	256
N565JB	664
N565SW	1058
N565UA	482
N566AA	423
N566AS	216
N566JB	618
N566SW	999
N566UA	555
N567AA	386
N567SW	920
N567UA	479
N56859	412
N568AA	426
N568AS	213
N568JB	636
N568SW	1044
N568UA	493
N569AA	407
N569AS	188
N569JB	664
N569SW	1004
N569UA	556
N57016	2
N570AA	397
N570AS	170
N570JB	631
N570ML	1001
N570UA	467
N57111	178
N571AA	497
N571JB	638
N571ML	886
N571UA	517
N572AA	450
N572UA	505
N573AA	505
N573UA	537
N573US	116
N574AA	478
N574UA	486
N574US	915
N575AA	458
N575UA	482
N575US	211
N576AA	406
N576SK	1
N576SW	1105
N576UA	470
N576US	73
N57734	36
N577AA	495
N577AS	182
N577BR	1
N577UA	494
N577US	808
N57852	359
N57855	393
N57857	383
N57861	67
N57863	379
N57864	341
N57868	368
N57869	346
N578AA	456
N578SW	1059
N578UA	447
N579AA	460
N579AS	188
N579JB	651
N579SW	1110
N579UA	498
N580AA	444
N580HA	426
N580JB	656
N580SW	1098
N580UA	472
N58101	167
N581AA	453
N581AS	183
N581HA	443
N581JB	606
N581NW	688
N581SW	1092
N581UA	489
N582AA	454
N582CA	185
N582HA	432
N582JB	711
N582NW	653
N582SW	1144
N582UA	476
N583AA	476
N583AS	124
N583HA	538
N583JB	627
N583NW	677
N583SW	1035
N583UA	468
N584AA	461
N584AS	118
N584HA	535
N584JB	751
N584NW	589
N584SW	881
N584UA	472
N584US	69
N585AA	475
N585AS	105
N585HA	556
N585JB	654
N585NW	661
N585SW	1095
N585UA	467
N585US	72
N58606	416
N586AA	476
N586AS	125
N586HA	545
N586JB	646
N586NW	616
N586SW	1113
N586UA	463
N586US	105
N58733	16
N587AA	448
N587AS	93
N587HA	420
N587JB	618
N587NW	680
N587SW	706
N587UA	472
N587US	65
N588AA	429
N588AS	124
N588HA	404
N588JB	642
N588NW	702
N588SW	772
N588UA	525
N588US	849
N589AA	435
N589AS	97
N589HA	439
N589JB	659
N589NW	672
N589SW	779
N589UA	392
N589US	801
N59053	64
N590AA	430
N590AS	76
N590HA	468
N590JB	637
N590NW	696
N590SW	721
N590UA	365
N590US	739
N591AA	472
N591HA	416
N591JB	632
N591ML	588
N591NW	648
N591SW	687
N591US	839
N592AA	412
N592AS	95
N592HA	438
N592JB	630
N592ML	948
N592NW	676
N592SW	605
N592UA	537
N592US	726
N59302	410
N59338	403
N593AA	449
N593AS	60
N593HA	439
N593JB	668
N593ML	914
N593NW	611
N593UA	440
N594AA	417
N594AS	81
N594HA	402
N594JB	678
N594NW	665
N594SW	763
N594UA	454
N595AA	418
N595JB	718
N595NW	629
N595SW	792
N595UA	409
N59630	324
N596AA	425
N596AS	69
N596HA	381
N596NW	687
N596UA	384
N597AA	458
N597AS	81
N597HA	273
N597JB	637
N597SW	770
N597UA	370
N598AA	462
N598HA	308
N598JB	639
N598UA	339
N599AA	437
N599JB	623
N5BRAA	431
N5BSAA	441
N5BTAA	475
N5BUAA	459
N5BVAA	466
N5BWAA	431
N5BYAA	405
N5CAAA	452
N5CBAA	415
N5CCAA	428
N5CDAA	427
N5CEAA	448
N5CFAA	413
N5CGAA	399
N5CHAA	441
N5CJAA	397
N5CKAA	417
N5CLAA	448
N5CMAA	441
N5CNAA	461
N5CPAA	405
N5CRAA	440
N5CSAA	434
N5CTAA	436
N5CUAA	400
N5CVAA	388
N5CWAA	423
N5CXAA	398
N5CYAA	433
N5DAAA	452
N5DBAA	427
N5DCAA	467
N5DDAA	417
N5DEAA	370
N5DFAA	407
N5DGAA	406
N5DHAA	433
N5DJAA	419
N5DKAA	356
N5DLAA	452
N5DMAA	409
N5DNAA	440
N5DPAA	429
N5DRAA	366
N5DSAA	422
N5DTAA	429
N5DUAA	427
N5DVAA	475
N5DWAA	447
N5DXAA	454
N5DYAA	407
N5EAAA	479
N5EBAA	378
N5ECAA	375
N5EDAA	425
N5EEAA	414
N5EFAA	426
N5EGAA	442
N5EHAA	428
N5EJAA	462
N5EKAA	424
N5ELAA	477
N5EMAA	447
N5ENAA	424
N5EPAA	433
N5ERAA	415
N5ESAA	392
N5ETAA	367
N5EUAA	357
N5EVAA	386
N5EWAA	366
N5EXAA	380
N5EYAA	376
N5FAAA	403
N5FBAA	357
N5FCAA	404
N5FDAA	370
N5FEAA	409
N5FFAA	425
N5FGAA	450
N5FHAA	384
N5FJAA	444
N5FKAA	379
N5FLAA	390
N5FMAA	380
N5FNAA	385
N5FPAA	407
N5FRAA	393
N5FSAA	421
N5FTAA	441
N5TAAA	235
N5TBAA	337
N5TCAA	330
N5TDAA	329
N5TEAA	398
N5TFAA	342
N5TGAA	328
N5TJAA	379
N5TKAA	366
N5TLAA	397
N5TMAA	363
N5TNAA	386
N5TSAA	381
N5TTAA	379
N5TUAA	379
N5TXAA	396
N5TYAA	305
N5WAAA	305
N5WEAA	340
N600AU	359
N600TR	1101
N600WN	1121
N601AU	260
N601AW	648
N601DL	469
N601NW	599
N601WN	1242
N602AU	295
N602AW	622
N602DL	538
N602NW	592
N602SW	1149
N60312	77
N603AT	610
N603AU	319
N603AW	610
N603DL	500
N603JB	598
N603NW	591
N603SK	646
N603SW	1225
N603UA	9
N604AT	536
N604AU	305
N604AW	696
N604DL	483
N604NW	570
N604SK	628
N604SW	1199
N605AU	273
N605AW	683
N605DL	449
N605JB	557
N605NW	563
N605SW	1182
N606AU	323
N606DL	403
N606JB	555
N606NW	606
N606SK	661
N606SW	1162
N607AS	685
N607AU	313
N607DL	443
N607JB	574
N607NW	617
N607SK	615
N607SW	1068
N608AU	300
N608DA	490
N608JB	575
N608NW	605
N608SK	632
N608SW	1110
N609AS	573
N609AU	325
N609DL	493
N609NW	597
N609SK	549
N609SW	1069
N610AA	435
N610AE	857
N610AU	338
N610DL	482
N610MQ	47
N610NW	623
N610SW	622
N610WN	579
N611AA	404
N611AE	915
N611AS	637
N611AU	383
N611DL	452
N611MQ	43
N611NA	678
N611QX	1
N611SK	469
N611SW	1082
N612AA	420
N612AE	895
N612AS	573
N612AU	287
N612DL	473
N612JB	554
N612MQ	46
N612NW	484
N612SW	1038
N61304	413
N613AA	420
N613AE	883
N613AS	615
N613AU	295
N613DL	575
N613JB	523
N613MQ	37
N613NW	751
N613SK	366
N613SW	1121
N614AA	443
N614AE	865
N614AS	580
N614AU	285
N614DL	500
N614MQ	46
N614NW	223
N614SK	450
N614SW	1082
N615AA	446
N615AE	838
N615AS	612
N615DL	581
N615JB	572
N615MQ	39
N615NW	230
N615SW	1144
N616AA	451
N616AE	904
N616DL	516
N616MQ	71
N616NW	193
N616SW	1137
N617AA	442
N617AE	924
N617AS	562
N617AU	307
N617DL	569
N617MQ	42
N617NW	404
N617SW	1110
N617UA	13
N618AA	395
N618AE	832
N618AS	645
N618DL	480
N618JB	560
N618MQ	53
N618NW	191
N618WN	1125
N619AA	454
N619AE	1016
N619AS	670
N619AU	396
N619AW	769
N619DL	494
N619MQ	62
N619NW	190
N619SW	1147
N619UA	1
N620AA	440
N620AE	834
N620AU	361
N620AW	873
N620BR	112
N620DL	330
N620MQ	49
N620NW	475
N620SW	1109
N620UA	16
N621AA	500
N621AE	837
N621AU	344
N621AW	867
N621BR	127
N621DL	540
N621JB	494
N621MQ	45
N621NW	205
N621SW	1114
N622AA	428
N622AE	943
N622AS	556
N622AU	375
N622AW	733
N622BR	163
N622DL	507
N622MQ	55
N622NW	508
N622SW	1062
N623AA	479
N623AE	916
N623AS	523
N623AU	432
N623BR	89
N623DL	490
N623JB	488
N623MQ	46
N623NW	175
N623SW	1084
N623US	1
N624AA	433
N624AE	862
N624AS	567
N624AU	361
N624AW	774
N624BR	125
N624DL	487
N624JB	477
N624MQ	44
N624SW	1037
N624US	1
N625AA	399
N625AE	873
N625AS	587
N625AU	389
N625AW	780
N625BR	117
N625CA	964
N625DL	463
N625JB	448
N625MQ	37
N625SW	1073
N62631	391
N626AA	407
N626AE	877
N626AS	568
N626AU	399
N626AW	670
N626BR	115
N626DL	485
N626MQ	54
N626SW	1194
N627AA	407
N627AE	879
N627AS	552
N627AU	327
N627AW	687
N627BR	151
N627DL	452
N627JB	453
N627MQ	59
N627SW	1069
N628AA	453
N628AE	902
N628AU	366
N628AW	802
N628BR	129
N628DL	508
N628MQ	56
N628SW	1126
N629AA	461
N629AE	869
N629AS	302
N629AU	368
N629AW	804
N629BR	502
N629DL	524
N629JB	466
N629MQ	35
N629SW	1190
N630AA	404
N630AE	906
N630AS	1525
N630AU	344
N630BR	134
N630DL	547
N630JB	449
N630MQ	48
N630WN	1140
N631AA	423
N631AE	789
N631AS	1487
N631AU	304
N631AW	760
N631BR	143
N631DL	478
N631MQ	49
N631SW	1225
N632AA	410
N632AE	819
N632AS	1403
N632AU	306
N632AW	810
N632BR	131
N632DL	471
N632JB	399
N632MQ	45
N632SW	1148
N63305	410
N633AA	446
N633AE	849
N633AS	1477
N633AU	319
N633AW	794
N633BR	123
N633DL	443
N633JB	383
N633MQ	46
N633SW	1189
N634AA	458
N634AE	888
N634AS	1456
N634AW	741
N634BR	139
N634DL	513
N634JB	386
N634MQ	39
N634SW	1125
N635AA	455
N635AE	807
N635AS	1357
N635BR	5
N635DL	464
N635JB	365
N635MQ	46
N635SW	1118
N636AA	424
N636AE	807
N636AS	1447
N636AW	762
N636BR	140
N636DL	467
N636JB	322
N636MQ	45
N636WN	1126
N637AA	471
N637AE	826
N637AS	1439
N637AW	800
N637BR	127
N637DL	444
N637JB	343
N637MQ	40
N637SW	1111
N638AA	467
N638AE	925
N638AW	95
N638BR	110
N638DL	486
N638JB	370
N638MQ	51
